,apparentTemperature,cloudCover,dewPoint,humidity,icon,moonPhase,precipIntensity,precipIntensityError,precipProbability,precipProbabilityError,precipType,pressure,summary,sunriseTime,sunsetTime,temperature,temperatureError,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,32.62,,26.57,0.78,cloudy,0.83,0.0,,0.0,,,1019.09,Overcast,1553942320,1553987892,32.62,,1553942320,,,159.0,5.17,2.7
0,38.31,,34.43,0.72,cloudy,0.83,0.0,,0.0,,,1014.29,Overcast,1553942320,1553987892,42.88,,1553961600,,,156.0,14.1,7.55
0,52.97,,40.3,0.62,cloudy,0.83,0.0,,0.0,,,1006.73,Overcast,1553942320,1553987892,52.97,,1553987892,,,138.0,14.76,6.38
0,55.02,,39.46,0.56,cloudy,0.86,0.0,,0.0,,,1004.2,Overcast,1554028609,1554074365,55.02,,1554004800,,,163.0,17.53,9.94
0,53.23,,39.87,0.6,clear-night,0.86,0.0,,0.0,,,999.14,Clear,1554028609,1554074365,53.23,,1554028609,,,164.0,17.05,9.67
0,37.92,,38.18,0.86,rain,0.86,0.0067,,0.43,,rain,1002.5,Drizzle,1554028609,1554074365,41.93,,1554048000,,,,10.68,6.23
0,30.02,,27.31,0.74,cloudy,0.86,0.0,,0.0,,,1009.0,Overcast,1554028609,1554074365,34.65,,1554074365,,,315.0,10.48,5.2
0,25.61,,26.64,0.81,cloudy,0.89,0.0,,0.0,,,1010.7,Overcast,1554114899,1554160839,31.88,,1554091200,,,308.0,11.36,6.64
0,16.66,,13.8,0.61,partly-cloudy-night,0.89,0.0,,0.0,,,1015.91,Mostly Cloudy,1554114899,1554160839,25.41,,1554114899,,,298.0,16.03,8.24
0,18.63,,5.99,0.38,clear-day,0.89,0.0,,0.0,,,1020.91,Clear,1554114899,1554160839,28.5,,1554134400,,,303.0,21.81,11.48
0,30.32,,10.36,0.36,clear-night,0.89,0.0,,0.0,,,1023.35,Clear,1554114899,1554160839,34.25,,1554160839,,,273.0,8.29,4.35
0,29.02,,15.54,0.57,clear-night,0.91,0.0,,0.0,,,1026.49,Clear,1554201188,1554247313,29.02,,1554177600,,,210.0,4.89,2.75
0,21.42,,14.5,0.58,partly-cloudy-night,0.91,0.0,,0.0,,,1027.11,Partly Cloudy,1554201188,1554247313,27.31,,1554201188,,,176.0,9.65,5.15
0,38.09,,14.04,0.3,clear-day,0.91,0.0,,0.0,,,1025.22,Clear,1554201188,1554247313,43.45,,1554220800,,,176.0,20.39,9.56
0,43.07,,16.5,0.31,clear-night,0.91,0.0,,0.0,,,1021.08,Clear,1554201188,1554247313,45.62,,1554247313,,,177.0,9.59,5.01
0,38.87,,19.16,0.42,clear-night,0.94,0.0,,0.0,,,1019.49,Clear,1554287479,1554333787,40.68,,1554264000,,,154.0,7.99,3.23
0,35.15,,20.57,0.49,clear-night,0.94,0.0,,0.0,,,1015.19,Clear,1554287479,1554333787,37.81,,1554287479,,,160.0,7.62,3.64
0,50.4,,26.69,0.39,clear-day,0.94,0.0,,0.0,,,1008.19,Clear,1554287479,1554333787,50.4,,1554307200,,,179.0,13.9,7.54
0,33.08,,24.62,0.54,partly-cloudy-night,0.94,0.0,,0.0,,,1013.16,Mostly Cloudy,1554287479,1554333787,39.81,,1554333787,,,257.0,27.75,10.78
0,28.01,,13.27,0.4,partly-cloudy-night,0.97,0.0,,0.0,,,1018.42,Mostly Cloudy,1554373769,1554420260,35.44,,1554350400,,,274.0,24.46,9.96
0,22.75,,9.62,0.41,clear-night,0.97,0.0,,0.0,,,1023.19,Clear,1554373769,1554420260,30.35,,1554373769,,,279.0,19.35,8.15
0,,,,,,0.97,,,,,,,,1554373769,1554420260,,,1554393600,,,,,
0,27.22,,7.89,0.33,clear-night,0.97,0.0,,0.0,,,1030.48,Clear,1554373769,1554420260,33.94,,1554420260,,,314.0,16.45,7.97
0,28.59,,10.53,0.46,clear-night,0.02,0.0,,0.0,,,1032.88,Clear,1554460060,1554506734,28.59,,1554436800,,,319.0,5.79,2.34
0,20.6,,12.43,0.7,clear-night,0.02,0.0,,0.0,,,1033.38,Clear,1554460060,1554506734,20.6,,1554460060,,,285.0,3.83,0.53
0,33.91,,7.77,0.29,clear-day,0.02,0.0,,0.0,,,1031.39,Clear,1554460060,1554506734,37.01,,1554480000,,,186.0,8.48,3.96
0,32.89,,23.23,0.54,cloudy,0.02,0.0,,0.0,,,1024.19,Overcast,1554460060,1554506734,38.6,,1554506734,,,179.0,14.47,7.99
0,28.92,,31.24,0.88,cloudy,0.04,0.0,,0.0,,,1021.28,Overcast,1554546351,1554593208,34.52,,1554523200,,,168.0,13.34,6.44
0,32.92,,33.51,0.9,cloudy,0.04,0.0001,,0.03,,rain,1019.76,Overcast,1554546351,1554593208,36.28,,1554546351,,,,9.02,4.1
0,42.36,,36.39,0.79,cloudy,0.04,0.0,,0.0,,,1020.62,Overcast,1554546351,1554593208,42.36,,1554566400,,,223.0,5.8,2.19
0,44.35,,35.64,0.71,partly-cloudy-night,0.04,0.0,,0.0,,,1022.47,Partly Cloudy,1554546351,1554593208,44.35,,1554593208,,,310.0,6.22,2.33
0,34.0,,31.22,0.89,clear-night,0.07,0.0,,0.0,,,1022.79,Clear,1554632643,1554679682,34.0,,1554609600,,,114.0,3.32,0.68
0,32.68,,31.06,0.94,cloudy,0.07,0.0,,0.0,,,1023.89,Overcast,1554632643,1554679682,32.68,,1554632643,,,91.0,2.56,0.64
0,47.19,,34.11,0.6,cloudy,0.07,0.0,,0.0,,,1024.7,Overcast,1554632643,1554679682,47.19,,1554652800,,,222.0,4.86,0.79
0,48.62,,31.38,0.51,cloudy,0.07,0.0,,0.0,,,1020.97,Overcast,1554632643,1554679682,48.62,,1554679682,,,336.0,4.2,1.89
0,42.12,,36.22,0.79,cloudy,0.11,0.0004,,0.27,,rain,1019.22,Overcast,1554718935,1554766156,42.12,,1554696000,,,,4.56,0.19
0,40.27,,38.02,0.92,cloudy,0.11,0.0006,,0.15,,rain,1012.83,Overcast,1554718935,1554766156,40.27,,1554718935,,,,7.22,2.02
0,34.74,,35.5,0.82,cloudy,0.11,0.0008,,0.37,,rain,1007.0,Overcast,1554718935,1554766156,40.68,,1554739200,,,,16.63,9.43
0,43.14,,39.2,0.86,cloudy,0.11,0.0,,0.0,,,1006.09,Overcast,1554718935,1554766156,43.14,,1554766156,,,194.0,5.67,0.96
0,30.99,,32.15,0.91,cloudy,0.14,0.0,,0.0,,,1009.96,Overcast,1554805228,1554852630,34.43,,1554782400,,,1.0,9.53,3.9
0,30.74,,28.2,0.9,cloudy,0.14,0.0,,0.0,,,1008.62,Overcast,1554805228,1554852630,30.74,,1554805228,,,333.0,5.65,2.9
0,33.88,,29.95,0.85,cloudy,0.14,0.0,,0.0,,,1003.4,Overcast,1554805228,1554852630,33.88,,1554825600,,,327.0,8.39,0.89
0,35.66,,33.25,0.91,cloudy,0.14,0.0014,,0.19,,rain,1001.63,Overcast,1554805228,1554852630,35.66,,1554852630,,,,6.13,2.92
0,26.71,,27.75,0.85,cloudy,0.18,0.0,,0.0,,,1006.2,Overcast,1554891521,1554939104,31.71,,1554868800,,,340.0,9.15,5.02
0,24.98,,26.74,0.88,cloudy,0.18,0.0,,0.0,,,1008.94,Overcast,1554891521,1554939104,29.98,,1554891521,,,325.0,6.95,4.72
0,26.82,,24.86,0.72,cloudy,0.18,0.0,,0.0,,,1012.8,Overcast,1554891521,1554939104,32.76,,1554912000,,,338.0,8.89,6.42
0,32.16,,23.07,0.6,partly-cloudy-night,0.18,0.0,,0.0,,,1016.47,Mostly Cloudy,1554891521,1554939104,35.75,,1554939104,,,301.0,8.54,4.26
0,29.36,,22.56,0.65,cloudy,0.21,0.0,,0.0,,,1019.22,Overcast,1554977815,1555025578,32.91,,1554955200,,,298.0,4.71,3.8
0,25.43,,20.41,0.81,clear-night,0.21,0.0,,0.0,,,1022.96,Clear,1554977815,1555025578,25.43,,1554977815,,,268.0,4.61,0.72
0,36.34,,18.13,0.42,clear-day,0.21,0.0,,0.0,,,1025.22,Clear,1554977815,1555025578,39.4,,1554998400,,,1.0,9.83,4.31
0,40.33,,22.15,0.48,clear-night,0.21,0.0,,0.0,,,1025.21,Clear,1554977815,1555025578,40.33,,1555025578,,,345.0,5.1,1.74
0,32.36,,24.72,0.73,clear-night,0.25,0.0,,0.0,,,1025.9,Clear,1555064110,1555112052,32.36,,1555041600,,,140.0,2.88,1.4
0,36.35,,25.57,0.65,cloudy,0.25,0.0,,0.0,,,1023.98,Overcast,1555064110,1555112052,36.35,,1555064110,,,151.0,4.71,2.96
0,45.2,,30.28,0.47,cloudy,0.25,0.0,,0.0,,,1020.5,Overcast,1555064110,1555112052,49.62,,1555084800,,,165.0,20.37,11.14
0,56.46,,46.66,0.7,partly-cloudy-night,0.25,0.0,,0.0,,,1016.23,Mostly Cloudy,1555064110,1555112052,56.46,,1555112052,,,171.0,14.4,7.83
0,54.94,,48.67,0.79,clear-night,0.29,0.0,,0.0,,,1013.41,Clear,1555150405,1555198526,54.94,,1555128000,,,180.0,16.18,8.3
0,53.77,,49.88,0.87,partly-cloudy-night,0.29,0.0,,0.0,,,1013.6,Mostly Cloudy,1555150405,1555198526,53.77,,1555150405,,,190.0,11.54,5.21
0,63.37,,38.26,0.39,partly-cloudy-day,0.29,0.0,,0.0,,,1013.89,Mostly Cloudy,1555150405,1555198526,63.37,,1555171200,,,251.0,11.69,5.35
0,61.83,,26.01,0.25,clear-night,0.29,0.0,,0.0,,,1013.72,Clear,1555150405,1555198526,61.83,,1555198526,,,250.0,18.33,7.04
0,50.55,,26.28,0.39,clear-night,0.33,0.0,,0.0,,,1015.52,Clear,1555236701,1555285000,50.55,,1555214400,,,281.0,7.42,2.68
0,35.58,,26.19,0.68,clear-night,0.33,0.0,,0.0,,,1017.35,Clear,1555236701,1555285000,35.58,,1555236701,,,60.0,3.53,0.75
0,49.27,,23.92,0.37,clear-day,0.33,0.0,,0.0,,,1015.72,Clear,1555236701,1555285000,49.27,,1555257600,,,352.0,7.4,2.19
0,42.45,,38.73,0.87,rain,0.33,0.0185,,0.74,,rain,1008.03,Light Rain,1555236701,1555285000,42.45,,1555285000,,,,7.9,1.63
0,40.94,,38.56,0.91,cloudy,0.36,0.0,,0.0,,,999.21,Overcast,1555322998,1555371474,40.94,,1555300800,,,192.0,6.6,2.15
0,44.13,,42.05,0.88,partly-cloudy-night,0.36,0.0067,,0.27,,rain,989.61,Mostly Cloudy,1555322998,1555371474,45.45,,1555322998,,,,8.68,3.4
0,45.38,,43.55,0.88,cloudy,0.36,0.0,,0.0,,,990.51,Overcast,1555322998,1555371474,46.95,,1555344000,,,326.0,8.82,3.96
0,34.21,,32.9,0.77,cloudy,0.36,0.0,,0.0,,,999.16,Overcast,1555322998,1555371474,39.56,,1555371474,,,289.0,17.28,7.7
0,30.24,,30.65,0.78,cloudy,0.4,0.0003,,0.11,,sleet,1005.01,Overcast,1555409296,1555457949,36.71,,1555387200,,,,19.96,8.64
0,29.73,,26.07,0.67,cloudy,0.4,0.0,,0.0,,,1009.85,Overcast,1555409296,1555457949,36.06,,1555409296,,,287.0,19.1,8.11
0,37.73,,26.79,0.53,partly-cloudy-day,0.4,0.0,,0.0,,,1012.56,Partly Cloudy,1555409296,1555457949,42.94,,1555430400,,,305.0,21.02,8.94
0,43.52,,26.55,0.49,cloudy,0.4,0.0,,0.0,,,1015.05,Overcast,1555409296,1555457949,44.66,,1555457949,,,339.0,7.66,3.11
0,40.35,,28.97,0.64,cloudy,0.44,0.0,,0.0,,,1017.49,Overcast,1555495594,1555544423,40.35,,1555473600,,,288.0,3.36,1.49
0,31.56,,26.81,0.82,clear-night,0.44,0.0,,0.0,,,1019.79,Clear,1555495594,1555544423,31.56,,1555495594,,,45.0,3.06,0.37
0,51.2,,23.38,0.33,clear-day,0.44,0.0,,0.0,,,1022.4,Clear,1555495594,1555544423,51.2,,1555516800,,,326.0,8.95,3.7
0,47.7,,24.01,0.39,clear-night,0.44,0.0,,0.0,,,1021.28,Clear,1555495594,1555544423,47.7,,1555544423,,,327.0,5.21,1.05
0,37.59,,26.34,0.63,clear-night,0.47,,,,,rain,1021.28,Clear,1555581893,1555630898,37.59,,1555560000,0.0,,,,
0,39.14,,30.05,0.59,cloudy,0.47,0.0,,0.0,,,1018.91,Overcast,1555581893,1555630898,43.4,,1555581893,,,153.0,13.84,7.19
0,51.16,,30.58,0.45,cloudy,0.47,0.0,,0.0,,,1015.29,Overcast,1555581893,1555630898,51.16,,1555603200,,,161.0,28.63,13.81
0,53.44,,42.61,0.67,cloudy,0.47,0.0,,0.0,,,1008.13,Overcast,1555581893,1555630898,53.44,,1555630898,,,166.0,25.76,11.89
0,54.29,,46.5,0.75,cloudy,0.52,0.0,,0.0,,,1006.0,Overcast,1555668193,1555717372,54.29,,1555646400,,,169.0,21.61,9.99
0,55.77,,49.54,0.8,clear-night,0.52,0.0,,0.0,,,1003.44,Clear,1555668193,1555717372,55.77,,1555668193,,,181.0,13.88,8.15
0,69.77,,54.73,0.59,partly-cloudy-day,0.52,0.0,,0.0,,,1002.9,Partly Cloudy,1555668193,1555717372,69.77,,1555689600,,,180.0,18.42,9.4
0,43.95,,43.77,0.91,cloudy,0.52,0.0036,,0.4,,rain,1007.01,Overcast,1555668193,1555717372,46.39,,1555717372,,,,9.38,5.05
0,40.9,,40.83,0.93,rain,0.55,0.0623,,0.71,,rain,1006.2,Light Rain,1555754494,1555803847,42.76,,1555732800,,,,8.36,3.58
0,41.75,,40.12,0.94,rain,0.55,0.026,,0.64,,rain,1006.93,Light Rain,1555754494,1555803847,41.75,,1555754494,,,,6.29,2.86
0,43.96,,41.51,0.91,cloudy,0.55,0.0,,0.0,,,1011.39,Overcast,1555754494,1555803847,43.96,,1555776000,,,319.0,5.25,1.49
0,46.81,,45.11,0.94,cloudy,0.55,0.0,,0.0,,,1009.01,Overcast,1555754494,1555803847,46.81,,1555803847,,,149.0,5.6,0.76
0,49.29,,45.54,0.87,clear-night,0.58,0.0,,0.0,,,1009.19,Clear,1555840796,1555890321,49.29,,1555819200,,,179.0,7.34,2.84
0,51.82,,46.0,0.8,clear-night,0.58,0.0,,0.0,,,1011.89,Clear,1555840796,1555890321,51.82,,1555840796,,,168.0,7.37,4.15
0,66.29,,49.7,0.55,clear-day,0.58,0.0,,0.0,,,1014.29,Clear,1555840796,1555890321,66.29,,1555862400,,,185.0,11.78,5.33
0,59.35,,49.14,0.69,cloudy,0.58,0.0,,0.0,,,1018.06,Overcast,1555840796,1555890321,59.35,,1555890321,,,3.0,9.46,4.77
0,51.66,,47.8,0.87,partly-cloudy-night,0.62,0.0,,0.0,,,1020.99,Mostly Cloudy,1555927099,1555976796,51.66,,1555905600,,,330.0,3.2,1.02
0,49.39,,44.55,0.83,cloudy,0.62,0.0,,0.0,,,1022.0,Overcast,1555927099,1555976796,49.39,,1555927099,,,358.0,4.72,2.56
0,60.85,,45.56,0.57,partly-cloudy-day,0.62,0.0,,0.0,,,1022.4,Partly Cloudy,1555927099,1555976796,60.85,,1555948800,,,352.0,8.05,3.45
0,60.91,,42.16,0.5,clear-night,0.62,0.0,,0.0,,,1018.93,Clear,1555927099,1555976796,60.91,,1555976796,,,348.0,10.9,6.76
0,51.07,,38.5,0.62,clear-night,0.65,0.0,,0.0,,,1019.22,Clear,1556013403,1556063270,51.07,,1555992000,,,350.0,6.61,3.53
0,45.21,,35.57,0.69,clear-night,0.65,0.0,,0.0,,,1016.91,Clear,1556013403,1556063270,45.21,,1556013403,,,338.0,4.95,1.99
0,58.99,,38.26,0.46,partly-cloudy-day,0.65,0.0,,0.0,,,1014.51,Partly Cloudy,1556013403,1556063270,58.99,,1556035200,,,310.0,7.19,2.88
0,61.1,,45.91,0.57,partly-cloudy-night,0.65,0.0,,0.0,,,1005.22,Mostly Cloudy,1556013403,1556063270,61.1,,1556063270,,,166.0,4.0,0.84
0,56.59,,53.63,0.9,rain,0.68,0.0381,,0.7,,rain,1002.1,Light Rain,1556099708,1556149745,56.59,,1556078400,,,,11.86,6.45
0,50.71,,40.23,0.67,cloudy,0.68,0.0,,0.0,,,1002.84,Overcast,1556099708,1556149745,50.71,,1556099708,,,229.0,9.36,4.11
0,44.67,,36.64,0.69,cloudy,0.68,0.0,,0.0,,,1006.6,Overcast,1556099708,1556149745,46.34,,1556121600,,,275.0,8.0,3.96
0,43.49,,39.66,0.86,cloudy,0.68,0.0,,0.0,,,1011.51,Overcast,1556099708,1556149745,43.49,,1556149745,,,292.0,6.23,2.32
0,42.82,,39.32,0.87,cloudy,0.71,0.0,,0.0,,,1012.71,Overcast,1556186014,1556236219,42.82,,1556164800,,,258.0,3.16,0.77
0,41.51,,38.37,0.88,cloudy,0.71,0.0,,0.0,,,1013.55,Overcast,1556186014,1556236219,41.51,,1556186014,,,327.0,2.32,0.8
0,47.76,,35.68,0.63,cloudy,0.71,0.0,,0.0,,,1014.8,Overcast,1556186014,1556236219,47.76,,1556208000,,,233.0,5.74,2.64
0,51.32,,38.61,0.62,clear-night,0.71,0.0,,0.0,,,1012.97,Clear,1556186014,1556236219,51.32,,1556236219,,,15.0,5.25,1.22
0,44.41,,38.17,0.79,clear-night,0.74,0.0,,0.0,,,1012.21,Clear,1556272321,1556322694,44.41,,1556251200,,,45.0,5.55,1.16
0,41.49,,38.5,0.81,partly-cloudy-night,0.74,0.0,,0.0,,,1008.97,Mostly Cloudy,1556272321,1556322694,43.85,,1556272321,,,163.0,7.21,4.33
0,51.91,,45.53,0.79,cloudy,0.74,0.0,,0.0,,,1004.27,Overcast,1556272321,1556322694,51.91,,1556294400,,,152.0,15.12,7.0
0,50.98,,42.02,0.71,cloudy,0.74,0.0,,0.0,,,996.81,Overcast,1556272321,1556322694,50.98,,1556322694,,,148.0,15.27,7.71
0,45.02,,42.1,0.82,cloudy,0.77,0.0061,,0.3,,rain,994.15,Overcast,1556358629,1556409168,47.39,,1556337600,,,,9.34,5.21
0,44.6,,43.04,0.94,rain,0.77,0.0165,,0.82,,rain,991.84,Light Rain,1556358629,1556409168,44.6,,1556358629,,,,3.15,0.79
0,41.22,,35.82,0.75,cloudy,0.77,0.0068,,0.26,,rain,995.22,Overcast,1556358629,1556409168,43.18,,1556380800,,,,8.81,3.74
0,38.45,,30.15,0.64,cloudy,0.77,0.0,,0.0,,,1003.87,Overcast,1556358629,1556409168,41.47,,1556409168,,,284.0,13.4,4.67
0,39.37,,30.8,0.66,cloudy,0.8,0.0,,0.0,,,1008.32,Overcast,1556444938,1556495642,41.43,,1556424000,,,317.0,6.39,3.58
0,36.99,,30.25,0.7,cloudy,0.8,0.0,,0.0,,,1012.39,Overcast,1556444938,1556495642,39.34,,1556444938,,,17.0,5.99,3.56
0,40.44,,30.95,0.64,cloudy,0.8,0.0,,0.0,,,1016.54,Overcast,1556444938,1556495642,42.38,,1556467200,,,356.0,6.24,3.59
0,44.52,,28.02,0.49,clear-night,0.8,0.0,,0.0,,,1019.94,Clear,1556444938,1556495642,45.96,,1556495642,,,353.0,5.07,3.62
0,39.17,,27.53,0.59,clear-night,0.83,0.0,,0.0,,,1023.03,Clear,1556531249,1556582117,40.83,,1556510400,,,255.0,3.74,3.11
0,34.44,,23.64,0.64,clear-night,0.83,0.0,,0.0,,,1028.75,Clear,1556531249,1556582117,34.44,,1556531249,,,314.0,3.67,2.21
0,42.35,,16.81,0.31,clear-day,0.83,0.0,,0.0,,,1030.01,Clear,1556531249,1556582117,45.81,,1556553600,,,348.0,11.2,6.59
0,45.9,,19.79,0.35,clear-night,0.83,0.0,,0.0,,,1026.05,Clear,1556531249,1556582117,45.9,,1556582117,,,346.0,2.61,1.29
0,42.38,,28.76,0.58,cloudy,0.86,0.0,,0.0,,,1024.48,Overcast,1556617560,1556668591,42.38,,1556596800,,,61.0,2.23,0.61
0,40.67,,28.86,0.62,cloudy,0.86,0.0,,0.0,,,1022.29,Overcast,1556617560,1556668591,40.67,,1556617560,,,49.0,4.01,0.91
0,41.71,,29.17,0.52,partly-cloudy-day,0.86,0.0031,,0.1,,rain,1025.52,Mostly Cloudy,1556617560,1556668591,45.75,,1556640000,,,,10.98,7.74
0,48.32,,29.46,0.48,clear-night,0.86,0.0,,0.0,,,1027.79,Clear,1556617560,1556668591,48.32,,1556668591,,,176.0,2.85,1.94
0,40.25,,31.58,0.71,clear-night,0.89,0.0,,0.0,,,1029.47,Clear,1556703873,1556755065,40.25,,1556683200,,,167.0,2.55,2.55
0,37.99,,25.13,0.56,clear-night,0.89,0.0,,0.0,,,1031.78,Clear,1556703873,1556755065,39.74,,1556703873,,,341.0,4.5,3.07
0,43.52,,21.79,0.42,cloudy,0.89,0.0,,0.0,,,1031.77,Overcast,1556703873,1556755065,43.52,,1556726400,,,308.0,6.23,2.62
0,41.17,,34.62,0.7,cloudy,0.89,0.0,,0.0,,,1022.35,Overcast,1556703873,1556755065,43.6,,1556755065,,,167.0,5.34,4.37
0,42.19,,40.04,0.92,rain,0.92,0.0058,,0.79,,rain,1020.14,Drizzle,1556790188,1556841538,42.19,,1556769600,,,,4.2,2.05
0,41.55,,40.93,0.98,cloudy,0.92,0.0016,,0.41,,rain,1019.3,Overcast,1556790188,1556841538,41.55,,1556790188,,,,4.03,2.28
0,39.07,,41.24,0.96,cloudy,0.92,0.0005,,0.05,,rain,1021.89,Overcast,1556790188,1556841538,42.3,,1556812800,,,,8.17,5.14
0,44.84,,43.6,0.95,fog,0.92,0.0,,0.0,,,1022.67,Foggy,1556790188,1556841538,44.84,,1556841538,,,314.0,3.55,1.85
0,45.06,,43.72,0.95,fog,0.95,0.0,,0.0,,,1021.61,Foggy,1556876503,1556928012,45.06,,1556856000,,,178.0,2.34,2.1
0,44.69,,43.58,0.96,cloudy,0.95,0.0,,0.0,,,1019.08,Overcast,1556876503,1556928012,44.69,,1556876503,,,146.0,5.61,2.24
0,48.58,,48.15,0.96,rain,0.95,0.0517,,0.71,,rain,1016.17,Light Rain,1556876503,1556928012,49.37,,1556899200,,,,10.37,3.43
0,51.43,,49.81,0.94,cloudy,0.95,0.0,,0.0,,,1014.46,Overcast,1556876503,1556928012,51.43,,1556928012,,,28.0,4.41,2.98
0,49.38,,47.96,0.94,cloudy,0.98,0.0018,,0.37,,rain,1014.93,Overcast,1556962820,1557014485,49.75,,1556942400,,,,5.51,3.02
0,47.03,,46.37,0.98,cloudy,0.98,0.0,,0.0,,,1013.95,Overcast,1556962820,1557014485,47.03,,1556962820,,,338.0,5.5,2.91
0,51.41,,45.96,0.82,cloudy,0.98,0.0,,0.0,,,1014.97,Overcast,1556962820,1557014485,51.41,,1556985600,,,312.0,7.05,3.13
0,52.88,,45.64,0.76,cloudy,0.98,0.0,,0.0,,,1012.32,Overcast,1556962820,1557014485,52.88,,1557014485,,,333.0,4.3,2.44
0,46.1,,43.94,0.92,fog,0.02,0.0,,0.0,,,1012.71,Foggy,1557049139,1557100958,46.1,,1557028800,,,267.0,1.63,0.4
0,41.09,,39.85,0.95,clear-night,0.02,0.0,,0.0,,,1013.13,Clear,1557049139,1557100958,41.09,,1557049139,,,54.0,2.94,1.07
0,61.86,,43.62,0.51,clear-day,0.02,0.0,,0.0,,,1012.85,Clear,1557049139,1557100958,61.86,,1557072000,,,346.0,8.14,3.86
0,61.12,,46.23,0.58,partly-cloudy-night,0.02,0.0,,0.0,,,1010.46,Partly Cloudy,1557049139,1557100958,61.12,,1557100958,,,181.0,7.96,3.98
0,55.88,,48.33,0.76,clear-night,0.06,0.0,,0.0,,,1011.61,Clear,1557135458,1557187431,55.88,,1557115200,,,155.0,9.26,5.02
0,47.85,,45.58,0.92,clear-night,0.06,0.0,,0.0,,,1012.8,Clear,1557135458,1557187431,47.85,,1557135458,,,171.0,4.33,1.49
0,68.23,,46.26,0.45,clear-day,0.06,0.0,,0.0,,,1014.43,Clear,1557135458,1557187431,68.23,,1557158400,,,182.0,8.91,2.53
0,66.42,,45.48,0.47,clear-night,0.06,0.0,,0.0,,,1013.6,Clear,1557135458,1557187431,66.42,,1557187431,,,192.0,4.6,1.83
0,62.07,,48.66,0.61,partly-cloudy-night,0.09,0.0,,0.0,,,1015.01,Mostly Cloudy,1557221780,1557273904,62.07,,1557201600,,,178.0,7.21,4.18
0,59.02,,47.53,0.66,cloudy,0.09,0.0,,0.0,,,1015.64,Overcast,1557221780,1557273904,59.02,,1557221780,,,171.0,12.62,5.86
0,52.42,,50.99,0.95,rain,0.09,0.0404,,0.81,,rain,1019.08,Light Rain,1557221780,1557273904,52.42,,1557244800,,,,3.61,3.06
0,55.37,,50.76,0.84,partly-cloudy-night,0.09,0.0,,0.0,,,1020.25,Mostly Cloudy,1557221780,1557273904,55.37,,1557273904,,,330.0,2.79,1.56
0,50.1,,39.84,0.68,clear-night,0.13,0.0,,0.0,,,1022.75,Clear,1557308102,1557360376,50.1,,1557288000,,,347.0,5.11,3.5
0,35.67,,29.18,0.66,partly-cloudy-night,0.13,0.0,,0.0,,,1026.84,Partly Cloudy,1557308102,1557360376,39.6,,1557308102,,,349.0,9.26,5.44
0,44.42,,26.28,0.44,clear-day,0.13,0.0,,0.0,,,1028.76,Clear,1557308102,1557360376,46.98,,1557331200,,,341.0,14.03,5.4
0,49.93,,26.89,0.41,clear-night,0.13,0.0,,0.0,,,1027.55,Clear,1557308102,1557360376,49.93,,1557360376,,,40.0,4.52,0.76
0,39.77,,32.12,0.74,clear-night,0.16,0.0,,0.0,,,1028.34,Clear,1557394427,1557446848,39.77,,1557374400,,,54.0,2.88,0.53
0,35.68,,31.13,0.83,clear-night,0.16,0.0,,0.0,,,1029.37,Clear,1557394427,1557446848,35.68,,1557394427,,,23.0,3.08,1.6
0,57.41,,28.83,0.33,partly-cloudy-day,0.16,0.0,,0.0,,,1026.06,Partly Cloudy,1557394427,1557446848,57.41,,1557417600,,,201.0,9.38,2.29
0,62.14,,37.45,0.4,cloudy,0.16,0.0,,0.0,,,1019.85,Overcast,1557394427,1557446848,62.14,,1557446848,,,176.0,13.87,9.2
0,57.9,,42.65,0.57,cloudy,0.2,0.0,,0.0,,,1017.96,Overcast,1557480752,1557533319,57.9,,1557460800,,,158.0,18.92,10.54
0,44.41,,44.86,0.86,rain,0.2,0.0369,,0.57,,rain,1016.59,Light Rain,1557480752,1557533319,49.01,,1557480752,,,,18.68,11.22
0,52.49,,49.92,0.91,rain,0.2,0.0328,,0.7,,rain,1011.58,Light Rain,1557480752,1557533319,52.49,,1557504000,,,,16.6,9.36
0,61.43,,47.96,0.61,cloudy,0.2,0.0,,0.0,,,1011.76,Overcast,1557480752,1557533319,61.43,,1557533319,,,267.0,18.34,8.0
0,56.11,,41.32,0.58,cloudy,0.24,0.0,,0.0,,,1013.95,Overcast,1557567080,1557619790,56.11,,1557547200,,,242.0,5.71,3.45
0,44.02,,40.33,0.78,cloudy,0.24,0.0008,,0.13,,rain,1016.78,Overcast,1557567080,1557619790,46.83,,1557567080,,,,11.44,5.77
0,52.19,,34.22,0.5,cloudy,0.24,0.0,,0.0,,,1018.6,Overcast,1557567080,1557619790,52.19,,1557590400,,,344.0,14.46,8.09
0,51.31,,33.86,0.51,partly-cloudy-night,0.24,0.0,,0.0,,,1019.0,Mostly Cloudy,1557567080,1557619790,51.31,,1557619790,,,21.0,4.03,2.57
0,42.78,,37.07,0.8,clear-night,0.28,0.0,,0.0,,,1019.36,Clear,1557653409,1557706260,42.78,,1557633600,,,58.0,1.44,0.13
0,41.4,,36.99,0.84,clear-night,0.28,0.0,,0.0,,,1018.56,Clear,1557653409,1557706260,41.4,,1557653409,,,104.0,3.15,1.59
0,53.83,,32.95,0.45,clear-day,0.28,0.0,,0.0,,,1017.44,Clear,1557653409,1557706260,53.83,,1557676800,,,311.0,7.22,3.32
